Encoded Architecture,Loss,Accuracy,Precision,Recall,F1,Specificity
"[6, 32, 4, 0, 8, 1, 1, 0, 8, 1, 2, 0, 1, 4, 0, 0, 3, 0, 0, 0, 4, 332, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6960050773620605,0.5,0.5079268292682927,0.5473061760840998,0.5268817204301075,0.46977660972404733
"[1, 4, 0, 0, 3, 0, 0, 0, 8, 2, 2, 0, 8, 2, 1, 0, 1, 4, 0, 0, 8, 2, 2, 0, 0, 25, 1, 0, 0, 13, 1, 0, 3, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]",0.7011325597763062,0.5,0.5285714285714286,0.5348226018396847,0.5316786414108425,0.5229960578186597
"[8, 0, 1, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 4, 336, 0, 0, 4, 190, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.6933436751365661,0.5,0.48159057437407954,0.4296977660972405,0.45416666666666666,0.5374507227332457
"[2, 1, 0, 0, 6, 28, 2, 0, 2, 0, 0, 0, 7, 0, 0, 0, 4, 144, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0]",0.693314278125763,0.5,0.5069801616458487,0.4533508541392904,0.4786680541103018,0.5591327201051248
"[7, 0, 0, 0, 0, 29, 1, 0, 3, 0, 0, 0, 5, 0, 0, 0, 4, 153, 0, 0, 4, 499, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 260, 0, 0, 7, 0, 0, 0, 4, 336, 0, 0, 7, 0, 0, 0]",0.6932946538925171,0.5,0.4895833333333333,0.4940867279894875,0.4918247220405494,0.48488830486202367
"[0, 13, 1, 0, 1, 13, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 3, 0, 0, 0, 0, 21, 0, 0, 6, 20, 4, 0, 2, 1, 0, 0, 0, 16, 1, 0, 1, 16, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0]",0.6958353424072266,0.5,0.4899569583931133,0.4487516425755585,0.46844993141289437,0.5328515111695138
"[7, 0, 0, 0, 1, 4, 0, 0, 2, 1, 0, 0, 8, 3, 1, 0, 7, 0, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0, 1, 4, 0, 0, 3, 0, 0, 0, 0, 12, 1, 0, 6, 16, 4, 0]",0.6922553157806397,0.5,0.49393746011486916,0.5085413929040736,0.501133052767886,0.47897503285151116
"[8, 0, 2, 0, 7, 0, 0, 0, 7, 0, 0, 0, 0, 30, 1, 0, 3, 0, 0, 0, 8, 1, 1, 0, 7, 0, 0, 0, 6, 20, 4, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 3, 0, 0, 0]",0.6930829524993897,0.5,0.5053956834532374,0.5538764783180026,0.5285266457680251,0.4579500657030223
"[6, 6, 2, 0, 2, 1, 0, 0, 0, 7, 1, 0, 3, 0, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 1, 0, 0, 7, 0, 0, 0, 2, 1, 0, 0, 1, 4, 0, 0, 0, 6, 0, 0, 8, 1, 1, 0]",0.6930671811103821,0.5,0.524567474048443,0.4980289093298292,0.5109538254128749,0.5486202365308804
"[3, 0, 0, 0, 4, 308, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 1, 4, 0, 0, 7, 0, 0, 0]",0.694883496761322,0.5,0.5032371983519718,0.561760840998686,0.5308910276311705,0.4454664914586071
"[0, 24, 0, 0, 7, 0, 0, 0, 3, 0, 0, 0, 2, 0, 0, 0, 2, 0, 0, 0, 4, 508, 0, 0, 4, 20, 0, 0, 7, 0, 0, 0, 4, 249, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 366, 0, 0]",0.6934060859680176,0.5,0.4846517119244392,0.5394218134034166,0.5105721393034826,0.4264126149802891
"[8, 0, 1, 0, 0, 21, 1, 0, 1, 21, 0, 0, 6, 24, 4, 0, 8, 3, 2, 0, 4, 25, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 344, 0, 0, 7, 0, 0, 0, 7, 0, 0, 0, 4, 132, 0, 0]",0.6935360145568847,0.5,0.5132586918090748,0.5722733245729303,0.5411618515066791,0.45729303547963207
